date,name,category,value
1976-11-01,Eisteddfodau,some,1
1976-11-01,Ballads,some,1
1976-11-01,"Welsh broadside",some,1
1976-11-01,"broadside ballads, Welsh",some,1
1976-11-01,"Irish history",some,1
1976-11-01,"Irish politics",some,1
1976-11-01,agriculture,some,1
1976-11-01,"Illich, Ivan",some,1
1976-11-01,"Creole culture",some,1
1976-11-01,"West Indies",some,1
1976-11-01,"Gaelic (Irish)",some,1
1976-11-01,"Rhys, Jean",some,2
1976-11-01,"German language",some,1
1976-11-01,"Bern dialect",some,1
1976-11-01,architecture,some,1
1976-11-01,"Clough, Sir Richard",some,1
1976-11-01,Lusatia,some,1
1976-11-01,Sorbs,some,1
1976-11-01,"Sauerwein, Georg",some,1
1976-12-01,socialism,some,5
1976-12-01,nationalism,some,11
1976-12-01,"United Nations",some,1
1976-12-01,peacekeeping,some,1
1976-12-01,culture,some,8
1976-12-01,"commune movement",some,1
1976-12-01,"Jones, Jack",some,1
1976-12-01,"steel industry",some,1
1976-12-01,"Verdi, Guiseppe",some,1
1976-12-01,music,some,2
1976-12-01,"Eye on Wales (series)",some,27
1976-12-01,"Welsh Office",some,1
1976-12-01,"social accounting",some,1
1976-12-01,rugby,some,2
1976-12-01,poem,some,128
1976-12-01,broadcasting,some,14
1976-12-01,"future of broadcasting, the (symposium)",some,7
1976-12-01,regionalism,some,1
1976-12-01,translation,some,2
1976-12-01,"Welsh language",some,18
1976-12-01,"Wagner, Richard",some,1
1976-12-01,"small press publications",some,1
1976-12-01,"Roberts, Kate",some,1
1976-12-01,eisteddfodau,some,2
1976-12-01,"Griffiths, Ivander",some,1
1976-12-01,"radio, commercial",some,1
1976-12-01,press,some,1
1976-12-01,"Welsh London",some,1
1976-12-01,economy,some,1
1976-12-01,coal,some,2
1976-12-01,industry,some,4
1976-12-01,collieries,some,1
1976-12-01,"Adams, Norman",some,1
1976-12-01,"Forestry Commission",some,2
1976-12-01,forestry,some,2
1976-12-01,crime-writing,some,1
1976-12-01,"detective stories",some,1
1976-12-01,thrillers,some,1
1976-12-01,"Regional Employment Premium",some,1
1976-12-01,"Cymdeithas yr Iaith",some,5
1976-12-01,"road signs",some,2
1976-12-01,"Welsh Language Society",some,5
1976-12-01,consortium,some,1
1976-12-01,"local authorities",some,1
1976-12-01,building,some,1
1976-12-01,bilingualism,some,6
1976-12-01,language,some,15
1976-12-01,protest,some,2
1976-12-01,Irish,some,1
1976-12-01,Hebrew,some,1
1976-12-01,literature,some,5
1976-12-01,"University of Wales",some,2
1976-12-01,freedom,some,1
1976-12-01,peace,some,1
1976-12-01,revolution,some,1
1976-12-01,Brittany,some,1
1976-12-01,learning,some,1
1976-12-01,"Living in Wales (series)",some,8
1976-12-01,"Wordsworth, William",some,1
1976-12-01,design,some,1
1976-12-01,borders,some,1
1976-12-01,"Anand, Mulk Raj",some,1
1976-12-01,"College of Europe",some,1
1976-12-01,"Thomas, Dylan",some,2
1976-12-01,education,some,3
1976-12-01,radio,some,2
1976-12-01,"Radio Free Scotland",some,1
1976-12-01,schools,some,1
1976-12-01,"House of Commons",some,1
1976-12-01,"Welsh affairs",some,2
1976-12-01,parliament,some,1
1976-12-01,"Basque nationalism",some,1
1976-12-01,"Burgos trials",some,1
1976-12-01,ETA,some,2
1976-12-01,"Euzkadi Ta Azkatasuna",some,2
1976-12-01,"national characteristics",some,2
1976-12-01,Welshman,some,2
1976-12-01,characteristics,some,2
1976-12-01,.,some,1
1976-12-01,arts,some,3
1976-12-01,"Welsh Arts Council",some,2
1976-12-01,newspapers,some,6
1976-12-01,"Cardiff people's paper",some,1
1976-12-01,"press, reporting",some,1
1976-12-01,"Reporting Wales",some,1
1976-12-01,"Times, the",some,1
1976-12-01,"Western Mail",some,1
1976-12-01,"London Welshman",some,1
1976-12-01,"magazines, Wales",some,2
1976-12-01,Radical,some,1
1976-12-01,"Anglo-Welsh Review",some,1
1976-12-01,"Dock Leaves",some,1
1976-12-01,"Richards, Ceri",some,1
1976-12-01,art,some,3
1976-12-01,Gastarbeiter,some,1
1976-12-01,co-operatives,some,1
1976-12-01,Kibbutzim,some,1
1976-12-01,"World War I",some,2
1976-12-01,leadmines,some,1
1976-12-01,"public opinion",some,1
1976-12-01,"slate industry",some,4
1976-12-01,"Welsh literature",some,2
1976-12-01,Commonwealth,some,1
1976-12-01,"Anglo-Welsh literature",some,7
1976-12-01,"Unamuno, Miguel de",some,1
1976-12-01,"legal system",some,2
1976-12-01,police,some,6
1976-12-01,law,some,6
1976-12-01,"civil liberties",some,1
1976-12-01,"penal system",some,2
1976-12-01,"remand system",some,1
1976-12-01,"Powys, John Cowper",some,1
1976-12-01,devolution,some,5
1976-12-01,pseudonymous,some,1
1976-12-01,"Scottish Gaeldom (series)",some,1
1976-12-01,"Gaelic language",some,1
1976-12-01,crofting,some,1
1976-12-01,"Gaelic music",some,1
1976-12-01,publishing,some,1
1976-12-01,"Welsh Books Council",some,1
1976-12-01,transport,some,1
1976-12-01,"National Arts Centre",some,2
1976-12-01,politics,some,2
1976-12-01,"National Eisteddfod",some,2
1976-12-01,"Meyer, Carl",some,1
1976-12-01,recording,some,1
1976-12-01,radicalism,some,1
1976-12-01,containerisation,some,1
1976-12-01,standardisation,some,1
1976-12-01,television,some,2
1976-12-01,women,some,2
1976-12-01,"motorway travel",some,1
1976-12-01,"higher education",some,3
1976-12-01,UNESCO,some,2
1976-12-01,"Symposium of Linguisitic and Cultural Diversity",some,2
1976-12-01,poetry,some,2
1976-12-01,"English literature",some,2
1976-12-01,"Breton nationalism",some,1
1976-12-01,"oil industry",some,1
1976-12-01,"adult education",some,1
1976-12-01,Immigration,some,1
1976-12-01,Haganah,some,1
1976-12-01,"Common Market",some,6
1976-12-01,EEC,some,6
1976-12-01,"Lewis, Saunders",some,1
1976-12-01,"Jenkins, John",some,1
1976-12-01,"children's books",some,1
1976-12-01,"Aitmatov, Chingiz",some,1
1976-12-01,"Suleimenov, Olijas",some,1
1976-12-01,"Simachko, Maurice",some,1
1976-12-01,"Nurpeissov, Abdizhamil",some,1
1976-12-01,russian,some,1
1976-12-01,"Hughes, John",some,1
1976-12-01,"humour, Russian",some,1
1976-12-01,"College of the Nationalities",some,1
1976-12-01,history,some,1
1976-12-01,"Indonesian embassy",some,1
1976-12-01,"Howard League for Penal Reform, The",some,1
1976-12-01,"Coombes, Bert",some,1
1976-12-01,"Solzhenitsyn, Aleksandr Isayevich",some,2
1976-12-01,"Aberdare report",some,1
1976-12-01,dialect,some,2
1976-12-01,"language learning",some,3
1976-12-01,Welsh,some,3
1976-12-01,"minority group",some,1
1976-12-01,"minority group culture",some,1
1976-12-01,Basque,some,1
1976-12-01,army,some,1
1976-12-01,"Royal Welch Fusiliers",some,1
1976-12-01,"Goodwin, Geraint",some,1
1976-12-01,"Flemish universities",some,2
1976-12-01,"Dutch language",some,2
1976-12-01,universities,some,1
1976-12-01,Gwenallt,some,1
1976-12-01,"language, scientific",some,1
1976-12-01,science,some,1
1976-12-01,Corsica,some,1
1976-12-01,"separatist movements",some,1
1976-12-01,"Trade unions",some,1
1976-12-01,"Cornish language",some,1
1976-12-01,"Comprehensive education",some,1
1976-12-01,"Humphreys, E.O.",some,1
1976-12-01,"broadcasting (Wales)",some,1
1976-12-01,"commercial radio",some,1
1976-12-01,"Swansea Sound Ltd",some,1
1976-12-01,Romanticism,some,1
1976-12-01,tourism,some,1
1976-12-01,romantic,some,1
1976-12-01,"Peacock, Thomas Love",some,1
1976-12-01,"British Labour Party",some,1
1976-12-01,"Labour Party, Scottish",some,1
1976-12-01,"Wales in art",some,1
1976-12-01,engraving,some,1
1976-12-01,painting,some,1
1976-12-01,"local government",some,2
1976-12-01,Christianity,some,2
1976-12-01,farming,some,2
1976-12-01,nonconformity,some,1
1976-12-01,religion,some,1
1976-12-01,sociology,some,1
1976-12-01,"Community councils",some,1
1976-12-01,typography,some,1
1976-12-01,printing,some,1
1976-12-01,"art in Wales",some,1
1976-12-01,Eisteddfodau,some,1
1976-12-01,Ballads,some,1
1976-12-01,"Welsh broadside",some,1
1976-12-01,"broadside ballads, Welsh",some,1
1976-12-01,"Irish history",some,1
1976-12-01,"Irish politics",some,1
1976-12-01,agriculture,some,1
1976-12-01,"Illich, Ivan",some,1
1976-12-01,"Creole culture",some,1
1976-12-01,"West Indies",some,1
1976-12-01,"Gaelic (Irish)",some,1
1976-12-01,"Rhys, Jean",some,2
1976-12-01,"German language",some,1
1976-12-01,"Bern dialect",some,1
1976-12-01,architecture,some,1
1976-12-01,"Clough, Sir Richard",some,1
1976-12-01,Lusatia,some,1
1976-12-01,Sorbs,some,1
1976-12-01,"Sauerwein, Georg",some,1
1976-12-01,"short story",some,1
1976-12-01,"Arts Council",some,1
1976-12-01,drama,some,1
1976-12-01,"Durrenmatt, Friedrich",some,1
1976-12-01,"Thoms, R.S.",some,1
1976-12-01,Bangor,some,1
1976-12-01,"University College",some,1
1976-12-01,"Thomas, Edward",some,1
1976-12-01,"Thomas, Helen",some,1
1977-02-01,socialism,some,5
1977-02-01,nationalism,some,11
1977-02-01,"United Nations",some,1
1977-02-01,peacekeeping,some,1
1977-02-01,culture,some,8
1977-02-01,"commune movement",some,1
1977-02-01,"Jones, Jack",some,1
1977-02-01,"steel industry",some,1
1977-02-01,"Verdi, Guiseppe",some,1
1977-02-01,music,some,2
1977-02-01,"Eye on Wales (series)",some,27
1977-02-01,"Welsh Office",some,1
1977-02-01,"social accounting",some,1
1977-02-01,rugby,some,2
1977-02-01,poem,some,132
1977-02-01,broadcasting,some,14
1977-02-01,"future of broadcasting, the (symposium)",some,7
1977-02-01,regionalism,some,1
1977-02-01,translation,some,2
1977-02-01,"Welsh language",some,18
1977-02-01,"Wagner, Richard",some,1
1977-02-01,"small press publications",some,1
1977-02-01,"Roberts, Kate",some,1
1977-02-01,eisteddfodau,some,2
1977-02-01,"Griffiths, Ivander",some,1
1977-02-01,"radio, commercial",some,1
1977-02-01,press,some,1
1977-02-01,"Welsh London",some,1
1977-02-01,economy,some,1
1977-02-01,coal,some,2
1977-02-01,industry,some,4
1977-02-01,collieries,some,1
1977-02-01,"Adams, Norman",some,1
1977-02-01,"Forestry Commission",some,2
1977-02-01,forestry,some,2
1977-02-01,crime-writing,some,1
1977-02-01,"detective stories",some,1
1977-02-01,thrillers,some,1
1977-02-01,"Regional Employment Premium",some,1
1977-02-01,"Cymdeithas yr Iaith",some,5
1977-02-01,"road signs",some,2
1977-02-01,"Welsh Language Society",some,5
1977-02-01,consortium,some,1
1977-02-01,"local authorities",some,1
1977-02-01,building,some,1
1977-02-01,bilingualism,some,6
1977-02-01,language,some,18
1977-02-01,protest,some,2
1977-02-01,Irish,some,1
1977-02-01,Hebrew,some,1
1977-02-01,literature,some,5
1977-02-01,"University of Wales",some,2
1977-02-01,freedom,some,1
1977-02-01,peace,some,1
1977-02-01,revolution,some,1
1977-02-01,Brittany,some,1
1977-02-01,learning,some,1
1977-02-01,"Living in Wales (series)",some,8
1977-02-01,"Wordsworth, William",some,1
1977-02-01,design,some,1
1977-02-01,borders,some,1
1977-02-01,"Anand, Mulk Raj",some,1
1977-02-01,"College of Europe",some,1
1977-02-01,"Thomas, Dylan",some,2
1977-02-01,education,some,3
1977-02-01,radio,some,2
1977-02-01,"Radio Free Scotland",some,1
1977-02-01,schools,some,1
1977-02-01,"House of Commons",some,1
1977-02-01,"Welsh affairs",some,2
1977-02-01,parliament,some,1
1977-02-01,"Basque nationalism",some,1
1977-02-01,"Burgos trials",some,1
1977-02-01,ETA,some,2
1977-02-01,"Euzkadi Ta Azkatasuna",some,2
1977-02-01,"national characteristics",some,2
1977-02-01,Welshman,some,2
1977-02-01,characteristics,some,2
1977-02-01,.,some,1
1977-02-01,arts,some,3
1977-02-01,"Welsh Arts Council",some,2
1977-02-01,newspapers,some,6
1977-02-01,"Cardiff people's paper",some,1
1977-02-01,"press, reporting",some,1
1977-02-01,"Reporting Wales",some,1
1977-02-01,"Times, the",some,1
1977-02-01,"Western Mail",some,1
1977-02-01,"London Welshman",some,1
1977-02-01,"magazines, Wales",some,2
1977-02-01,Radical,some,1
1977-02-01,"Anglo-Welsh Review",some,1
1977-02-01,"Dock Leaves",some,1
1977-02-01,"Richards, Ceri",some,1
1977-02-01,art,some,3
1977-02-01,Gastarbeiter,some,1
1977-02-01,co-operatives,some,1
1977-02-01,Kibbutzim,some,1
1977-02-01,"World War I",some,2
1977-02-01,leadmines,some,1
1977-02-01,"public opinion",some,1
1977-02-01,"slate industry",some,4
1977-02-01,"Welsh literature",some,2
1977-02-01,Commonwealth,some,1
1977-02-01,"Anglo-Welsh literature",some,7
1977-02-01,"Unamuno, Miguel de",some,1
1977-02-01,"legal system",some,2
1977-02-01,police,some,6
1977-02-01,law,some,6
1977-02-01,"civil liberties",some,1
1977-02-01,"penal system",some,2
1977-02-01,"remand system",some,1
1977-02-01,"Powys, John Cowper",some,1
1977-02-01,devolution,some,5
1977-02-01,pseudonymous,some,1
1977-02-01,"Scottish Gaeldom (series)",some,1
1977-02-01,"Gaelic language",some,1
1977-02-01,crofting,some,1
1977-02-01,"Gaelic music",some,1
1977-02-01,publishing,some,1
1977-02-01,"Welsh Books Council",some,1
1977-02-01,transport,some,1
1977-02-01,"National Arts Centre",some,2
1977-02-01,politics,some,4
1977-02-01,"National Eisteddfod",some,2
1977-02-01,"Meyer, Carl",some,1
1977-02-01,recording,some,1
1977-02-01,radicalism,some,1
1977-02-01,containerisation,some,1
1977-02-01,standardisation,some,1
1977-02-01,television,some,2
1977-02-01,women,some,2
1977-02-01,"motorway travel",some,1
1977-02-01,"higher education",some,3
1977-02-01,UNESCO,some,2
1977-02-01,"Symposium of Linguisitic and Cultural Diversity",some,2
1977-02-01,poetry,some,2
1977-02-01,"English literature",some,2
1977-02-01,"Breton nationalism",some,1
1977-02-01,"oil industry",some,1
1977-02-01,"adult education",some,1
1977-02-01,Immigration,some,1
1977-02-01,Haganah,some,1
1977-02-01,"Common Market",some,6
1977-02-01,EEC,some,6
1977-02-01,"Lewis, Saunders",some,1
1977-02-01,"Jenkins, John",some,1
1977-02-01,"children's books",some,1
1977-02-01,"Aitmatov, Chingiz",some,1
1977-02-01,"Suleimenov, Olijas",some,1
1977-02-01,"Simachko, Maurice",some,1
1977-02-01,"Nurpeissov, Abdizhamil",some,1
1977-02-01,russian,some,1
1977-02-01,"Hughes, John",some,1
1977-02-01,"humour, Russian",some,1
1977-02-01,"College of the Nationalities",some,1
1977-02-01,history,some,1
1977-02-01,"Indonesian embassy",some,1
1977-02-01,"Howard League for Penal Reform, The",some,1
1977-02-01,"Coombes, Bert",some,1
1977-02-01,"Solzhenitsyn, Aleksandr Isayevich",some,2
1977-02-01,"Aberdare report",some,1
1977-02-01,dialect,some,2
1977-02-01,"language learning",some,3
1977-02-01,Welsh,some,3
1977-02-01,"minority group",some,1
1977-02-01,"minority group culture",some,1
1977-02-01,Basque,some,1
1977-02-01,army,some,1
1977-02-01,"Royal Welch Fusiliers",some,1
1977-02-01,"Goodwin, Geraint",some,1
1977-02-01,"Flemish universities",some,2
1977-02-01,"Dutch language",some,2
1977-02-01,universities,some,1
1977-02-01,Gwenallt,some,1
1977-02-01,"language, scientific",some,1
1977-02-01,science,some,1
1977-02-01,Corsica,some,1
1977-02-01,"separatist movements",some,1
1977-02-01,"Trade unions",some,1
1977-02-01,"Cornish language",some,1
1977-02-01,"Comprehensive education",some,1
1977-02-01,"Humphreys, E.O.",some,1
1977-02-01,"broadcasting (Wales)",some,1
1977-02-01,"commercial radio",some,1
1977-02-01,"Swansea Sound Ltd",some,1
1977-02-01,Romanticism,some,1
1977-02-01,tourism,some,1
1977-02-01,romantic,some,1
1977-02-01,"Peacock, Thomas Love",some,1
1977-02-01,"British Labour Party",some,1
1977-02-01,"Labour Party, Scottish",some,1
1977-02-01,"Wales in art",some,1
1977-02-01,engraving,some,1
1977-02-01,painting,some,1
1977-02-01,"local government",some,2
1977-02-01,Christianity,some,2
1977-02-01,farming,some,2
1977-02-01,nonconformity,some,1
1977-02-01,religion,some,1
1977-02-01,sociology,some,1
1977-02-01,"Community councils",some,1
1977-02-01,typography,some,1
1977-02-01,printing,some,1
1977-02-01,"art in Wales",some,1
1977-02-01,Eisteddfodau,some,1
1977-02-01,Ballads,some,1
1977-02-01,"Welsh broadside",some,1
1977-02-01,"broadside ballads, Welsh",some,1
1977-02-01,"Irish history",some,1
1977-02-01,"Irish politics",some,1
1977-02-01,agriculture,some,1
1977-02-01,"Illich, Ivan",some,1
1977-02-01,"Creole culture",some,1
1977-02-01,"West Indies",some,1
1977-02-01,"Gaelic (Irish)",some,2
1977-02-01,"Rhys, Jean",some,2
1977-02-01,"German language",some,1
1977-02-01,"Bern dialect",some,1
1977-02-01,architecture,some,1
1977-02-01,"Clough, Sir Richard",some,1
1977-02-01,Lusatia,some,1
1977-02-01,Sorbs,some,1
1977-02-01,"Sauerwein, Georg",some,1
1977-02-01,"short story",some,1
1977-02-01,"Arts Council",some,1
1977-02-01,drama,some,1
1977-02-01,"Durrenmatt, Friedrich",some,1
1977-02-01,"Thoms, R.S.",some,1
1977-02-01,Bangor,some,1
1977-02-01,"University College",some,1
1977-02-01,"Thomas, Edward",some,1
1977-02-01,"Thomas, Helen",some,1
1977-02-01,"Irish language",some,1
1977-02-01,"Breton language",some,1
1977-02-01,Gypsies,some,1
1977-02-01,Roma,some,1
1977-02-01,society,some,1
1977-02-01,Gaelic,some,1
1977-02-01,Scottish,some,1
1977-02-01,"Colonialism, internal",some,1
1977-02-01,"Wales as a colony",some,1
1977-08-01,socialism,some,5
1977-08-01,nationalism,some,11
1977-08-01,"United Nations",some,1
1977-08-01,peacekeeping,some,1
1977-08-01,culture,some,8
1977-08-01,"commune movement",some,1
1977-08-01,"Jones, Jack",some,1
1977-08-01,"steel industry",some,1
1977-08-01,"Verdi, Guiseppe",some,1
1977-08-01,music,some,2
1977-08-01,"Eye on Wales (series)",some,27
1977-08-01,"Welsh Office",some,1
1977-08-01,"social accounting",some,1
1977-08-01,rugby,some,2
1977-08-01,poem,some,135
1977-08-01,broadcasting,some,14
1977-08-01,"future of broadcasting, the (symposium)",some,7
1977-08-01,regionalism,some,1
1977-08-01,translation,some,2
1977-08-01,"Welsh language",some,18
1977-08-01,"Wagner, Richard",some,1
1977-08-01,"small press publications",some,1
1977-08-01,"Roberts, Kate",some,1
1977-08-01,eisteddfodau,some,2
1977-08-01,"Griffiths, Ivander",some,1
1977-08-01,"radio, commercial",some,1
1977-08-01,press,some,1
1977-08-01,"Welsh London",some,1
1977-08-01,economy,some,1
1977-08-01,coal,some,2
1977-08-01,industry,some,4
1977-08-01,collieries,some,1
1977-08-01,"Adams, Norman",some,1
1977-08-01,"Forestry Commission",some,2
1977-08-01,forestry,some,2
1977-08-01,crime-writing,some,1
1977-08-01,"detective stories",some,1
1977-08-01,thrillers,some,1
1977-08-01,"Regional Employment Premium",some,1
1977-08-01,"Cymdeithas yr Iaith",some,5
1977-08-01,"road signs",some,2
1977-08-01,"Welsh Language Society",some,5
1977-08-01,consortium,some,1
1977-08-01,"local authorities",some,1
1977-08-01,building,some,1
1977-08-01,bilingualism,some,6
1977-08-01,language,some,18
1977-08-01,protest,some,2
1977-08-01,Irish,some,1
1977-08-01,Hebrew,some,1
1977-08-01,literature,some,5
1977-08-01,"University of Wales",some,2
1977-08-01,freedom,some,1
1977-08-01,peace,some,1
1977-08-01,revolution,some,1
1977-08-01,Brittany,some,1
1977-08-01,learning,some,1
1977-08-01,"Living in Wales (series)",some,8
1977-08-01,"Wordsworth, William",some,1
1977-08-01,design,some,1
1977-08-01,borders,some,1
1977-08-01,"Anand, Mulk Raj",some,1
1977-08-01,"College of Europe",some,1
1977-08-01,"Thomas, Dylan",some,2
1977-08-01,education,some,3
1977-08-01,radio,some,2
1977-08-01,"Radio Free Scotland",some,1
1977-08-01,schools,some,1
1977-08-01,"House of Commons",some,1
1977-08-01,"Welsh affairs",some,2
1977-08-01,parliament,some,1
1977-08-01,"Basque nationalism",some,1
1977-08-01,"Burgos trials",some,1
1977-08-01,ETA,some,2
1977-08-01,"Euzkadi Ta Azkatasuna",some,2
1977-08-01,"national characteristics",some,2
1977-08-01,Welshman,some,2
